ship_nodc,ship_name,remarks,source_url
6691,"Aircraft
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
7491,"Aircraft
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
9191,"Aircraft
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
ZZ91,"Aircraft
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
35AA,"Airplane
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90AI,"Aisberg
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
492I,"Aisei Maru
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
49I5,"Aisei Maru No.5
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74AI,Aisne,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
33QX,Aiviq,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
09X5,"Ajax
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
114I,Ajax,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
34AX,Ajaxbank,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
15AK,Akademik,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90AK,Akademik A. Kovalevskiy,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90WG,Akademik Aleksandr Karpinskiy,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
RUAK,Akademik Aleksandr Karpinskiy,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90BM,"Akademik Aleksandr Nesmeyanov
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90BN,Akademik Aleksandr Vinogradov,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90AO,"Akademik Aleksey Krylov
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90AC,"Akademik Arkhangelskiy
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90AJ,Akademik Berg,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
RUAB,Akademik Boris Petrov,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90AQ,Akademik Fedorov,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
RUZ8,Akademik Fersman,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
RUQL,Akademik Fyodorov,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
RUAG,Akademik Golitsin,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90KD,Akademik Ioffe,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
RUAI,Akademik Ioffe,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90KN,"Akademik Knipovich
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
CUKN,"Akademik Knipovich
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90AM,"Akademik Korolev
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90AU,"Akademik Kurchatov
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90LJ,Akademik Lazarev,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
RUAZ,Akademik Lazarev,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90LA,Akademik M.A. Lavrentiev,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
RUAV,Akademik M.A. Lavrentiev,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90BP,Akademik Mstislav Keldysh,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
RUBP,Akademik Mstislav Keldysh,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
RUAC,Akademik Nemchinov,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90NS,"Akademik Nikolay Strakhov/A.N. Strakhov
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90JT,"Akademik Obruchev
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
907W,"Akademik Petrovskii
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90AV,Akademik Sergey Vavilov,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90SG,Akademik Sergey Vavilov,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
RUSG,Akademik Sergey Vavilov,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90SC,"Akademik Shirshov
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90BQ,Akademik Shokalskiy,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90TJ,Akademik Shokalskiy,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
RUBE,Akademik Shokalskiy,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90BR,"Akademik Shuleykin
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
RUB3,Akademik Tryoshnikov,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90VE,Akademik Vernadskiy,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90FH,"Akademik Vladimirskiy
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90WC,"Akademik Zernov
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
49B1,"Akashi
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
41AK,Akbar,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
49AE,"Akebono-Maru
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90AH,"Akhill
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
49PC,"Aki
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
49AI,"Akita-Maru
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
49LJ,"Akizaki Maru
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
49AZ,"Akizuki
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
24AK,"Akl 908
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
BH3L,Aknoul,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
18AA,Akpatok,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
HKAA,Akritas,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
581C,"Aksel
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
584N,Aksel Andre,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90MW,Aktyubinsk,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90KC,"Akvanavt
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
RUAT,Akvanavt,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
901W,Akvatoriya,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
CISG,Akzonobel,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
56J8,Al Amir Moulay Abdallah,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
KUAA,Al Awdah,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
MH72,Al Bahiya,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
324A,"Al Duriyah
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
MHBK,Al Ghuwairiya,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
BH4D,Al Huwaila,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32A0,"Al Jo
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
MHZW,Al Mafyar,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
MH1A,Al Mayeda,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
KUQD,Al Messilah,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
MH2Q,Al Oraiq,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
MH5N,Al Sadd,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
KUAL,Al Samidoon,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
MHDH,Al Samriya,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
KUAS,Al Shuhadaa,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
KUXC,Al Shuwaikh,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
49P0,Al Zubarah,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
KUAW,Al-Wattyah,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31A7,Alacrity,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90LG,"Alaid
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90BT,"Alaio
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31OS,"Alaminos
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32L2,Alamo,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31AS,"Alaska
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
33O1,Alaska Knight,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
335V,Alaska Mariner,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
49BG,"Alaska Maru
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
33XO,Alaska Spirit,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
33Q6,Alaska Titan,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
33JJ,Alaskan Enterprise,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
33U8,Alaskan Explorer,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
324O,Alaskan Gyre,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
33VW,Alaskan Legend,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32AK,"Alaskan Mail
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
33R8,Alaskan Navigator,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
903W,"Alatyr
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90AN,"Alazani
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90AB,"Alba
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74NM,Alba Na Mara,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
68AL,"Albacora
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32AL,"Albacore
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
77AB,"Albania
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
09B7,"Albany
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
313Z,Albany,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
35QL,Albarquel,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
35A7,Albatros,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90AL,"Albatros
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31AF,"Albatross
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31V9,"Albatross
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
49PG,"Albatross
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
77AL,"Albatross
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
LATU,Albatross 3,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31AL,"Albatross II
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31AB,"Albatross III
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31A4,Albatross IV,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
BHGG,Albemarle Island,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
54BZ,Alberni Dawn,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
46AL,"Albert
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
35AH,Albert Christine,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
3158,Albert David,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
745U,"Albert Edward
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
317Y,Albert J. Myer,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
35LY,Albert Lucas,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
54WC,Albert Rickmers,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
313D,Albert T. Harris,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
54BK,Albertwill,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
26AL,Alborg Bugt,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
26AB,"Alborg C/S
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
29LG,"Alcala Galiano
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
20AL,Alcatraza II,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32A3,"Alchiba
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
18HH,Alcide C. Horth,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32AS,"Alcoa Seaprobe
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32AJ,"Alcona
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31L2,"Alcor
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
35C5,Alcyon,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
36AO,Alcyon,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
48AL,"Alda Madre
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
RUJ0,Aldan,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32A4,"Aldebaran
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
92AU,Aldebaran,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
18AD,"Alder Point
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
77YF,Ale,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
57VA,Alejandro de Humboldt,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
65AH,"Alejero Humboldt
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90BU,"Aleksandr Borisov
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90A1,"Aleksandr Kovalevsky
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90ON,"Aleksandr Smirnov
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90JV,"Aleksandr Vlasov
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90KI,Aleksey Chirikov,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
06AA,"Alemania
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
89AL,Alemdar II,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
319L,Alert,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
61AL,"Alert
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
7459,Alert,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74AL,"Alert
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32AE,Aleutian,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
3298,"Aleutian Developer
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32LZ,"Aleutian Tern
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
11YJ,Alex,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
33Y6,Alex Haley,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31AX,Alexander Agassiz,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
26LK,Alexander Maersk,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
06AV,Alexander von Humboldt,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
06NU,Alexander von Humboldt 2,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
547Y,Alexandra,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
26RT,Alexandra Maersk,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
35AX,"Alexandrine
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
08AM,"Alferez Mackinlay
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
68AQ,Alfonso De Alberquerque,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31I7,Alfred A. Cunningham,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
35OL,Alfred Merlin,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
18NE,Alfred Needler,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
35FD,"Alfred Vieu
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90DS,"Alga
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
HRRS,Alga,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
903M,"Algama
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
MLGD,Algarve,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
18GL,"Algerine
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90JX,"Alginib
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
91AL,Algoa,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
SVAB,"Algoa Bay
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
321Q,Algol,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
18G0,Algolake,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
18ZO,Algoma Guardian,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
18XT,Algoma Mariner,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
184D,Algoma Navigator,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
1809,Algoma Niagara,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
18O4,Algoma Olympic,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
18IL,Algoma Progress,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
18UJ,Algoma Spirit,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
181R,Algoma Strongfield,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
18AQ,"Algonquin
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
18WZ,Algorail,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
18RX,Algoscotia,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
18QT,Algosoo,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
18F1,Algosteel,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
18N7,Algoway,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
06A9,Alianca Andes,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32QA,"Alianora
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
77IC,Alice,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
46AF,"Alice Freymann
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
54HY,Alice Rickmers,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
645K,Alida,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
35AL,Alidade,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
35D1,Alidade,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
AZAH,Alif Hajiyev,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
CUAL,"Aliot
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
SIFI,Alioth,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
35AY,Alis,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74KI,Alison Kay,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74A3,Alister Hardy,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
35X4,Alizes II,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
PAY3,Alkimos Heracles,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
CYAC,Alkion,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
06A5,Alkor,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
06A6,Alkor,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
06AK,"Alkor
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
36AL,"Alkyoni
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32ZO,All Star Sr,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32A5,Allagash,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
9010,"Allaid
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
09Y3,"Allanwood
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31AG,"Allegheny
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
323A,"Allegiance
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74T3,Allegiance,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
54TL,Allegoria,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
68QM,Allegoria,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
321R,"Allen
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31ZJ,Allen M. Sumner,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
06A4,Alliance,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
33W8,Alliance Fairfax,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
337Q,Alliance Norfolk,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
33RU,Alliance St Louis,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
09AL,"Allunga
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
BHAF,Allure Of The Seas,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
CYAG,Alma,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
901E,"Alma Ata
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90YL,"Almar
            DEPRECATED","212
            DEPRECATED",https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
