"","year","cruise","OO","line","station","ship_code","order_occupied","net_type","tow_number","latitude","longitude","time","stlarv","key","region","BSB","KB","SSB","DBSta_ID"
"9150",1998,199810,NA,199.1,56.5,"M4",8,"CB",1,"13.638333","-107.89667","1998-08-09T04:52:00Z",0,"19-9810M4-19910565","Baja California",0,0,0,"19910565"
"9151",1998,199810,NA,219.1,-10.2,"M4",10,"CB",1,"12.396667","-101.96833","1998-08-11T04:44:00Z",0,"19-9810M4-21910102","Baja California",0,0,0,"21910102"
"9152",1998,199808,NA,90,30,"SP",1,"CB",1,"33.418335","-117.905","1998-08-13T00:44:00Z",0,"19-9808SP-09000300","Southern California",0,0,0,"09000300"
"9153",1998,199808,NA,90,28,"SP",2,"CB",1,"33.481667","-117.76833","1998-08-13T03:39:00Z",0,"19-9808SP-09000280","Southern California",0,0,0,"09000280"
"9154",1998,199810,NA,217.7,-78.6,"M4",12,"CB",1,"14.92","-98.065","1998-08-13T05:24:00Z",0,"19-9810M4-21770786","Baja California",0,0,0,"21770786"
"9155",1998,199808,NA,90,35,"SP",3,"CB",1,"33.251667","-118.246666","1998-08-13T08:55:00Z",0,"19-9808SP-09000350","Southern California",0,0,0,"09000350"
"9156",1998,199808,NA,90,37,"SP",4,"CB",1,"33.185","-118.385","1998-08-13T12:09:00Z",0,"19-9808SP-09000370","Southern California",0,0,0,"09000370"
"9157",1998,199808,NA,90,53,"SP",6,"CB",1,"32.65167","-119.48","1998-08-13T23:45:00Z",0,"19-9808SP-09000530","Southern California",0,0,0,"09000530"
"9158",1998,199810,NA,228.7,-106.8,"M4",13,"CB",1,"13.955","-95.35","1998-08-14T05:30:00Z",0,"19-9810M4-22871068","Baja California",0,0,0,"22871068"
"9159",1998,199808,NA,90,60,"SP",7,"CB",1,"32.416668","-119.956665","1998-08-14T05:43:00Z",0,"19-9808SP-09000600","Southern California",0,0,0,"09000600"
"9160",1998,199808,NA,83.3,60,"SP",16,"CB",1,"33.576668","-120.755","1998-08-17T02:06:00Z",0,"19-9808SP-08330600","Southern California",0,0,0,"08330600"
"9161",1998,199808,NA,83.3,55,"SP",17,"CB",1,"33.743332","-120.41167","1998-08-17T06:50:00Z",0,"19-9808SP-08330550","Southern California",0,0,0,"08330550"
"9162",1998,199808,NA,83.3,51,"SP",18,"CB",1,"33.876667","-120.135","1998-08-17T11:30:00Z",0,"19-9808SP-08330510","Southern California",0,0,0,"08330510"
"9163",1998,199808,NA,83.3,42,"SP",19,"CB",1,"34.176666","-119.50833","1998-08-17T18:31:00Z",4.71,"19-9808SP-08330420","Southern California",0,0,0,"08330420"
"9164",1998,199808,NA,83.3,40.6,"SP",20,"CB",1,"34.22167","-119.41333","1998-08-17T20:28:00Z",34.58,"19-9808SP-08330406","Southern California",0,0,0,"08330406"
"9165",1998,199810,NA,245.2,-162.2,"M4",15,"CB",1,"12.943334","-90.535","1998-08-22T04:44:00Z",0,"19-9810M4-24521622","Baja California",0,0,0,"24521622"
"9166",1998,199810,NA,248.8,-143.1,"M4",16,"CB",1,"11.683333","-91.31834","1998-08-23T04:20:00Z",0,"19-9810M4-24881431","Baja California",0,0,0,"24881431"
"9167",1998,199810,NA,236.6,-111.7,"M4",17,"CB",1,"12.75","-94.315","1998-08-24T05:02:00Z",0,"19-9810M4-23661117","Baja California",0,0,0,"23661117"
"9168",1998,199810,NA,234.3,-64.5,"M4",18,"CB",1,"11.575","-97.30334","1998-08-25T05:03:00Z",0,"19-9810M4-23430645","Baja California",0,0,0,"23430645"
"9169",1998,199810,NA,241.3,39.1,"M4",20,"CB",1,"6.9083333","-102.638336","1998-08-27T05:12:00Z",0,"19-9810M4-24130391","Baja California",0,0,0,"24130391"
"9170",1998,199810,NA,253.8,22.2,"M4",22,"CB",1,"5.306667","-100.42333","1998-08-29T04:58:00Z",0,"19-9810M4-25380222","Baja California",0,0,0,"25380222"
"9171",1998,199810,NA,262.1,-21.5,"M4",23,"CB",1,"5.326667","-97.08833","1998-08-30T05:26:00Z",0,"19-9810M4-26210215","Baja California",0,0,0,"26210215"
"9172",1998,199810,NA,269.1,-49.5,"M4",24,"CB",1,"5.0466666","-94.78667","1998-08-31T04:51:00Z",0,"19-9810M4-26910495","Baja California",0,0,0,"26910495"
"9173",1998,199810,NA,275.8,-92.7,"M4",25,"CB",1,"5.326667","-91.64167","1998-09-01T04:46:00Z",0,"19-9810M4-27580927","Baja California",0,0,0,"27580927"
"9174",1998,199810,NA,284.3,-137.1,"M4",26,"CB",1,"5.335","-88.25166","1998-09-02T03:58:00Z",0,"19-9810M4-28431371","Baja California",0,0,0,"28431371"
"9175",1998,199810,NA,288,-156.1,"M4",27,"CB",1,"5.326667","-86.793335","1998-09-03T04:40:00Z",0,"19-9810M4-28801561","Baja California",0,0,0,"28801561"
"9176",1998,199810,NA,296,-196.5,"M4",28,"CB",1,"5.2883334","-83.68","1998-09-04T04:17:00Z",0,"19-9810M4-29601965","Baja California",0,0,0,"29601965"
"9177",1998,199810,NA,302.6,-231,"M4",29,"CB",1,"5.295","-81.04","1998-09-05T06:29:00Z",0,"19-9810M4-30262310","Baja California",0,0,0,"30262310"
"9178",1998,199810,NA,307.8,-259.2,"M4",30,"CB",1,"5.3333335","-78.89833","1998-09-06T04:27:00Z",0,"19-9810M4-30782592","Baja California",0,0,0,"30782592"
"9179",1998,199810,NA,298.8,-274,"M4",31,"CB",1,"7.386667","-78.93166","1998-09-07T04:57:00Z",0,"19-9810M4-29882740","Baja California",0,0,0,"29882740"
"9180",1998,199809,NA,93.3,26.7,"NH",1,"CB",1,"32.956665","-117.30167","1998-09-13T19:59:00Z",4.37,"19-9809NH-09330267","Southern California",0,0,0,"09330267"
"9181",1998,199809,NA,93.3,28,"NH",2,"CB",1,"32.915","-117.38333","1998-09-13T22:53:00Z",14.82,"19-9809NH-09330280","Southern California",0,0,0,"09330280"
"9182",1998,199809,NA,93.3,30,"NH",3,"CB",1,"32.845","-117.53167","1998-09-14T02:26:00Z",0,"19-9809NH-09330300","Southern California",0,0,0,"09330300"
"9183",1998,199810,NA,300.5,-247.8,"M4",32,"CB",1,"6.2183332","-80.278336","1998-09-14T04:27:00Z",0,"19-9810M4-30052478","Baja California",0,0,0,"30052478"
"9184",1998,199809,NA,93.3,35,"NH",4,"CB",1,"32.678333","-117.871666","1998-09-14T06:16:00Z",0,"19-9809NH-09330350","Southern California",0,0,0,"09330350"
"9185",1998,199809,NA,93.3,40,"NH",5,"CB",1,"32.516666","-118.205","1998-09-14T10:16:00Z",0,"19-9809NH-09330400","Southern California",0,0,0,"09330400"
"9186",1998,199809,NA,93.3,45,"NH",6,"CB",1,"32.345","-118.55334","1998-09-14T15:23:00Z",0,"19-9809NH-09330450","Southern California",0,0,0,"09330450"
"9187",1998,199809,NA,93.3,50,"NH",7,"CB",1,"32.18","-118.89","1998-09-14T20:57:00Z",0,"19-9809NH-09330500","Southern California",0,0,0,"09330500"
"9188",1998,199809,NA,93.3,55,"NH",8,"CB",1,"32.015","-119.221664","1998-09-15T01:43:00Z",0,"19-9809NH-09330550","Southern California",0,0,0,"09330550"
"9189",1998,199810,NA,290.5,-205.8,"M4",33,"CB",1,"6.55","-83.683334","1998-09-15T05:01:00Z",0,"19-9810M4-29052058","Baja California",0,0,0,"29052058"
"9190",1998,199809,NA,93.3,60,"NH",9,"CB",1,"31.846666","-119.57","1998-09-15T05:45:00Z",0,"19-9809NH-09330600","Southern California",0,0,0,"09330600"
"9191",1998,199810,NA,282,-167.1,"M4",34,"CB",1,"6.733333","-86.745","1998-09-16T04:47:00Z",0,"19-9810M4-28201671","Baja California",0,0,0,"28201671"
"9192",1998,199810,NA,272.5,-127.6,"M4",35,"CB",1,"7.0616665","-89.95","1998-09-17T05:26:00Z",0,"19-9810M4-27251276","Baja California",0,0,0,"27251276"
"9193",1998,199810,NA,263.2,-86.7,"M4",36,"CB",1,"7.3083334","-93.21833","1998-09-18T04:07:00Z",0,"19-9810M4-26320867","Baja California",0,0,0,"26320867"
"9194",1998,199809,NA,90,60,"NH",22,"CB",1,"32.415","-119.955","1998-09-18T15:04:00Z",0,"19-9809NH-09000600","Southern California",0,0,0,"09000600"
"9195",1998,199809,NA,90,53,"NH",23,"CB",1,"32.641666","-119.48","1998-09-19T00:02:00Z",0,"19-9809NH-09000530","Southern California",0,0,0,"09000530"
"9196",1998,199810,NA,253.3,-43,"M4",37,"CB",1,"7.5666666","-96.71","1998-09-19T05:06:00Z",0,"19-9810M4-25330430","Baja California",0,0,0,"25330430"
"9197",1998,199809,NA,90,45,"NH",24,"CB",1,"32.916668","-118.935","1998-09-19T05:42:00Z",0,"19-9809NH-09000450","Southern California",0,0,0,"09000450"
"9198",1998,199809,NA,90,37,"NH",25,"CB",1,"33.18","-118.38333","1998-09-19T10:52:00Z",0,"19-9809NH-09000370","Southern California",0,0,0,"09000370"
"9199",1998,199809,NA,90,35,"NH",26,"CB",1,"33.25","-118.24834","1998-09-19T13:49:00Z",0,"19-9809NH-09000350","Southern California",0,0,0,"09000350"
"9200",1998,199809,NA,90,28,"NH",27,"CB",1,"33.483334","-117.76667","1998-09-19T19:25:00Z",11.7,"19-9809NH-09000280","Southern California",0,0,0,"09000280"
"9201",1998,199809,NA,90,30,"NH",28,"CB",1,"33.421665","-117.89667","1998-09-19T22:35:00Z",0,"19-9809NH-09000300","Southern California",0,0,0,"09000300"
"9202",1998,199809,NA,86.7,33,"NH",29,"CB",1,"33.89","-118.49","1998-09-20T04:22:00Z",0,"19-9809NH-08670330","Southern California",0,0,0,"08670330"
"9203",1998,199810,NA,244.7,-3.8,"M4",38,"CB",1,"7.75","-99.82166","1998-09-20T04:38:00Z",0,"19-9810M4-24470038","Baja California",0,0,0,"24470038"
"9204",1998,199809,NA,86.7,35,"NH",30,"CB",1,"33.823334","-118.62666","1998-09-20T06:53:00Z",0,"19-9809NH-08670350","Southern California",0,0,0,"08670350"
"9205",1998,199809,NA,86.7,40,"NH",31,"CB",1,"33.66","-118.96833","1998-09-20T11:08:00Z",0,"19-9809NH-08670400","Southern California",0,0,0,"08670400"
"9206",1998,199809,NA,86.7,45,"NH",32,"CB",1,"33.49","-119.31834","1998-09-20T15:22:00Z",0,"19-9809NH-08670450","Southern California",0,0,0,"08670450"
"9207",1998,199809,NA,86.7,50,"NH",33,"CB",1,"33.323334","-119.66167","1998-09-20T20:08:00Z",0,"19-9809NH-08670500","Southern California",0,0,0,"08670500"
"9208",1998,199809,NA,86.7,55,"NH",34,"CB",1,"33.158333","-119.995","1998-09-21T00:47:00Z",0,"19-9809NH-08670550","Southern California",0,0,0,"08670550"
"9209",1998,199809,NA,86.7,60,"NH",35,"CB",1,"32.99","-120.348335","1998-09-21T04:47:00Z",0,"19-9809NH-08670600","Southern California",0,0,0,"08670600"
"9210",1998,199810,NA,235.9,37,"M4",39,"CB",1,"7.9133334","-103.055","1998-09-21T05:18:00Z",0,"19-9810M4-23590370","Baja California",0,0,0,"23590370"
"9211",1998,199810,NA,179.8,48.1,"EN",39,"CB",1,"17.26","-109.37666","1998-09-23T05:32:00Z",0,"19-9810EN-17980481","Baja California",0,0,0,"17980481"
"9212",1998,199809,NA,83.3,60,"NH",46,"CB",1,"33.578335","-120.755","1998-09-24T01:39:00Z",0,"19-9809NH-08330600","Southern California",0,0,0,"08330600"
"9213",1998,199809,NA,83.3,55,"NH",47,"CB",1,"33.745","-120.41","1998-09-24T05:20:00Z",4.61,"19-9809NH-08330550","Southern California",0,0,0,"08330550"
"9214",1998,199810,NA,181.4,10.6,"EN",40,"CB",1,"18.233334","-106.955","1998-09-24T05:23:00Z",0,"19-9810EN-18140106","Baja California",0,0,0,"18140106"
"9215",1998,199809,NA,83.3,51,"NH",48,"CB",1,"33.876667","-120.135","1998-09-24T08:26:00Z",0,"19-9809NH-08330510","Southern California",0,0,0,"08330510"
"9216",1998,199809,NA,83.3,40.6,"NH",49,"CB",1,"34.22333","-119.41167","1998-09-24T14:52:00Z",8.16,"19-9809NH-08330406","Southern California",0,0,0,"08330406"
"9217",1998,199809,NA,83.3,42,"NH",50,"CB",1,"34.178333","-119.5","1998-09-24T15:57:00Z",0,"19-9809NH-08330420","Southern California",0,0,0,"08330420"
"9218",1998,199809,NA,81.8,46.9,"NH",51,"CB",1,"34.273335","-120.00166","1998-09-24T23:02:00Z",4.92,"19-9809NH-08180469","Southern California",0,0,0,"08180469"
"9219",1998,199809,NA,80,51,"NH",52,"CB",1,"34.45","-120.52333","1998-09-25T03:03:00Z",9.38,"19-9809NH-08000510","Southern California",0,0,0,"08000510"
"9220",1998,199809,NA,80,55,"NH",53,"CB",1,"34.316666","-120.80167","1998-09-25T06:16:00Z",0,"19-9809NH-08000550","Southern California",0,0,0,"08000550"
"9221",1998,199810,NA,183.8,-22.2,"EN",41,"CB",1,"18.911667","-104.73","1998-09-25T06:35:00Z",0,"19-9810EN-18380222","Baja California",0,0,0,"18380222"
"9222",1998,199809,NA,80,60,"NH",54,"CB",1,"34.146667","-121.14","1998-09-25T10:11:00Z",0,"19-9809NH-08000600","Southern California",0,0,0,"08000600"
"9223",1998,199809,NA,76.7,60,"NH",63,"CB",1,"34.713333","-121.535","1998-09-27T17:34:00Z",0,"19-9809NH-07670600","Southern California",0,0,0,"07670600"
"9224",1998,199809,NA,76.7,55,"NH",64,"CB",1,"34.88","-121.19833","1998-09-28T00:14:00Z",0,"19-9809NH-07670550","Southern California",0,0,0,"07670550"
"9225",1998,199809,NA,76.7,51,"NH",65,"CB",1,"35.02","-120.916664","1998-09-28T03:18:00Z",0,"19-9809NH-07670510","Southern California",0,0,0,"07670510"
"9226",1998,199809,NA,76.7,49,"NH",66,"CB",1,"35.086666","-120.776665","1998-09-28T05:35:00Z",0,"19-9809NH-07670490","Southern California",0,0,0,"07670490"
"9227",1998,199810,NA,180.6,-8.7,"EN",42,"CB",1,"19.015","-105.86667","1998-10-01T06:10:00Z",0,"19-9810EN-18060087","Baja California",0,0,0,"18060087"
"9228",1998,199810,NA,185.5,-9.7,"M4",53,"CB",1,"18.2","-105.31834","1998-10-13T06:13:00Z",0,"19-9810M4-18550097","Baja California",0,0,0,"18550097"
"9229",1998,199810,NA,192.6,29.8,"M4",54,"CB",1,"15.653334","-106.975","1998-10-14T07:08:00Z",0,"19-9810M4-19260298","Baja California",0,0,0,"19260298"
"9230",1998,199810,NA,90,30,"SP",1,"CB",1,"33.418335","-117.903336","1998-10-17T00:42:00Z",0,"19-9810SP-09000300","Southern California",0,0,0,"09000300"
"9231",1998,199810,NA,90,28,"SP",2,"CB",1,"33.485","-117.77","1998-10-17T04:16:00Z",0,"19-9810SP-09000280","Southern California",0,0,0,"09000280"
"9232",1998,199810,NA,90,35,"SP",3,"CB",1,"33.256668","-118.24","1998-10-17T09:11:00Z",0,"19-9810SP-09000350","Southern California",0,0,0,"09000350"
"9233",1998,199810,NA,90,37,"SP",4,"CB",1,"33.185","-118.386665","1998-10-17T12:50:00Z",0,"19-9810SP-09000370","Southern California",0,0,0,"09000370"
"9234",1998,199810,NA,90,45,"SP",5,"CB",1,"32.921665","-118.93","1998-10-17T18:46:00Z",0,"19-9810SP-09000450","Southern California",0,0,0,"09000450"
"9235",1998,199810,NA,90,53,"SP",6,"CB",1,"32.65167","-119.47833","1998-10-18T00:46:00Z",0,"19-9810SP-09000530","Southern California",0,0,0,"09000530"
"9236",1998,199810,NA,229.2,-19.9,"EN",54,"CB",1,"10.971666","-100.40833","1998-10-18T05:08:00Z",0,"19-9810EN-22920199","Baja California",0,0,0,"22920199"
"9237",1998,199810,NA,90,60,"SP",7,"CB",1,"32.42","-119.956665","1998-10-18T06:18:00Z",0,"19-9810SP-09000600","Southern California",0,0,0,"09000600"
"9238",1998,199810,NA,238.8,-54,"EN",55,"CB",1,"10.445","-97.48167","1998-10-19T04:36:00Z",0,"19-9810EN-23880540","Baja California",0,0,0,"23880540"
"9239",1998,199810,NA,280.3,35.9,"JD",59,"CB",1,"0.26","-98.583336","1998-10-19T04:40:00Z",0,"19-9810JD-28030359","Baja California",0,0,0,"28030359"
"9240",1998,199810,NA,245.9,-94.7,"EN",56,"CB",1,"10.571667","-94.42333","1998-10-20T04:28:00Z",0,"19-9810EN-24590947","Baja California",0,0,0,"24590947"
"9241",1998,199810,NA,276.1,-10.9,"JD",60,"CB",1,"2.5483334","-96.315","1998-10-20T04:38:00Z",0,"19-9810JD-27610109","Baja California",0,0,0,"27610109"
"9242",1998,199810,NA,83.3,60,"SP",15,"CB",1,"33.573334","-120.76667","1998-10-21T00:40:00Z",0,"19-9810SP-08330600","Southern California",0,0,0,"08330600"
"9243",1998,199810,NA,272.4,-61.3,"JD",61,"CB",1,"4.8683333","-93.78333","1998-10-21T04:26:00Z",0,"19-9810JD-27240613","Baja California",0,0,0,"27240613"
"9244",1998,199810,NA,253.6,-123.8,"EN",57,"CB",1,"10.208333","-91.99","1998-10-21T04:28:00Z",0,"19-9810EN-25361238","Baja California",0,0,0,"25361238"
"9245",1998,199810,NA,83.3,55,"SP",16,"CB",1,"33.741665","-120.41","1998-10-21T04:52:00Z",0,"19-9810SP-08330550","Southern California",0,0,0,"08330550"
"9246",1998,199810,NA,83.3,51,"SP",17,"CB",1,"33.876667","-120.14667","1998-10-21T08:22:00Z",0,"19-9810SP-08330510","Southern California",0,0,0,"08330510"
"9247",1998,199810,NA,83.3,42,"SP",18,"CB",1,"34.176666","-119.50833","1998-10-21T15:39:00Z",0,"19-9810SP-08330420","Southern California",0,0,0,"08330420"
"9248",1998,199810,NA,83.3,40.6,"SP",19,"CB",1,"34.22333","-119.415","1998-10-21T17:29:00Z",0,"19-9810SP-08330406","Southern California",0,0,0,"08330406"
"9249",1998,199810,NA,260.1,-153.9,"EN",58,"CB",1,"10.085","-89.61667","1998-10-22T05:04:00Z",0,"19-9810EN-26011539","Baja California",0,0,0,"26011539"
"9250",1998,199810,NA,280,-196.7,"EN",59,"CB",1,"8.065","-85.22833","1998-10-30T03:45:00Z",0,"19-9810EN-28001967","Baja California",0,0,0,"28001967"
"9251",1998,199810,NA,283.9,-154.7,"EN",60,"CB",1,"5.99","-87.276665","1998-10-31T03:51:00Z",0,"19-9810EN-28391547","Baja California",0,0,0,"28391547"
"9252",1998,199810,NA,291,-104.3,"EN",61,"CB",1,"3.08","-89.47667","1998-11-01T04:30:00Z",0,"19-9810EN-29101043","Baja California",0,0,0,"29101043"
"9253",1998,199810,NA,297.4,-58.1,"EN",62,"CB",1,"0.43166667","-91.488335","1998-11-02T04:35:00Z",0,"19-9810EN-29740581","Baja California",0,0,0,"29740581"
"9254",1998,199810,NA,155.8,52.9,"M4",74,"CB",1,"21.258333","-112.17667","1998-11-05T04:16:00Z",0,"19-9810M4-15580529","Baja California",0,0,0,"15580529"
"9255",1998,199810,NA,312.8,-0.3,"EN",63,"CB",1,"4.1633334","-93.255","1998-11-05T04:40:00Z",0,"19-9810EN-31280003","Baja California",0,0,0,"31280003"
"9256",1998,199810,NA,161.9,44.1,"M4",75,"CB",1,"20.495","-110.995","1998-11-06T04:14:00Z",0,"19-9810M4-16190441","Baja California",0,0,0,"16190441"
"9257",1998,199810,NA,318.4,51.3,"EN",64,"CB",1,"6.86","-95.665","1998-11-06T05:00:00Z",0,"19-9810EN-31840513","Baja California",0,0,0,"31840513"
"9258",1998,199810,NA,157.7,15.7,"M4",76,"CB",1,"22.168333","-109.68","1998-11-07T04:09:00Z",0,"19-9810M4-15770157","Baja California",0,0,0,"15770157"
"9259",1998,199810,NA,167.8,11.3,"M4",77,"CB",1,"20.566668","-108.375","1998-11-08T04:24:00Z",0,"19-9810M4-16780113","Baja California",0,0,0,"16780113"
"9260",1998,199810,NA,349,59.2,"EN",67,"CB",1,"12.415","-93.04","1998-11-10T04:55:00Z",0,"19-9810EN-34900592","Baja California",0,0,0,"34900592"
"9261",1998,199810,NA,366,43.1,"EN",68,"CB",1,"14.82","-90.34333","1998-11-11T04:51:00Z",0,"19-9810EN-36600431","Baja California",0,0,0,"36600431"
"9262",1998,199810,NA,388.3,-13.5,"EN",69,"CB",1,"16.791666","-84.59","1998-11-13T04:37:00Z",0,"19-9810EN-38830135","Baja California",0,0,0,"38830135"
"9263",1998,199810,NA,387.4,-53.3,"EN",70,"CB",1,"15.321667","-82.30666","1998-11-14T05:23:00Z",0,"19-9810EN-38740533","Baja California",0,0,0,"38740533"
"9264",1998,199810,NA,183.2,-11.5,"M4",78,"CB",1,"18.658333","-105.43667","1998-11-15T04:50:00Z",0,"19-9810M4-18320115","Baja California",0,0,0,"18320115"
"9265",1998,199810,NA,394.9,-72,"EN",71,"CB",1,"16.0","-80.346664","1998-11-15T05:23:00Z",0,"19-9810EN-39490720","Baja California",0,0,0,"39490720"
"9266",1998,199810,NA,185.1,28.6,"M4",79,"CB",1,"16.993334","-107.66333","1998-11-16T05:25:00Z",0,"19-9810M4-18510286","Baja California",0,0,0,"18510286"
"9267",1998,199810,NA,381.5,-134.7,"EN",72,"CB",1,"11.586667","-78.168335","1998-11-22T05:34:00Z",0,"19-9810EN-38151347","Baja California",0,0,0,"38151347"
"9268",1998,199810,NA,373.8,-123.2,"EN",73,"CB",1,"10.623333","-79.71667","1998-11-23T05:06:00Z",0,"19-9810EN-37381232","Baja California",0,0,0,"37381232"
"9269",1998,199810,NA,372.5,-98.3,"EN",74,"CB",1,"11.233334","-81.31834","1998-11-24T05:17:00Z",0,"19-9810EN-37250983","Baja California",0,0,0,"37250983"
"9270",1998,199810,NA,367.2,-115.5,"EN",75,"CB",1,"9.743333","-80.89667","1998-11-25T05:22:00Z",0,"19-9810EN-36721155","Baja California",0,0,0,"36721155"
"9271",1998,199810,NA,344.3,-147.4,"EN",79,"CB",1,"4.721667","-81.53","1998-11-29T05:08:00Z",0,"19-9810EN-34431474","Baja California",0,0,0,"34431474"
"9272",1998,199810,NA,340.9,-138.1,"EN",80,"CB",1,"4.4283333","-82.44","1998-11-30T05:12:00Z",0,"19-9810EN-34091381","Baja California",0,0,0,"34091381"
"9273",1998,199810,NA,347.6,-40,"EN",82,"CB",1,"8.858334","-87.395","1998-12-02T05:46:00Z",0,"19-9810EN-34760400","Baja California",0,0,0,"34760400"
"9274",1998,199810,NA,333.7,-34.6,"EN",83,"CB",1,"6.6433334","-89.14667","1998-12-03T05:50:00Z",0,"19-9810EN-33370346","Baja California",0,0,0,"33370346"
"9275",1998,199810,NA,323.3,-72.6,"EN",84,"CB",1,"3.5716667","-88.03","1998-12-04T05:35:00Z",0,"19-9810EN-32330726","Baja California",0,0,0,"32330726"
"9276",1998,199810,NA,314.9,-113.1,"EN",85,"CB",1,"0.76666665","-86.56834","1998-12-05T05:26:00Z",0,"19-9810EN-31491131","Baja California",0,0,0,"31491131"
"9277",1998,199810,NA,311.6,-155,"EN",86,"CB",1,"1.2016667","-84.50166","1998-12-06T05:09:00Z",0,"19-9810EN-31161550","Baja California",0,0,0,"31161550"
"9278",1998,199810,NA,308.3,-202.4,"EN",87,"CB",1,"3.3533332","-82.115","1998-12-07T05:07:00Z",0,"19-9810EN-30832024","Baja California",0,0,0,"30832024"
"9279",1998,199810,NA,344.2,-88.3,"EN",81,"CB",1,"6.67","-84.94833","1998-12-31T05:20:00Z",0,"19-9810EN-34420883","Baja California",0,0,0,"34420883"
"9280",1999,199910,NA,101.2,35,"M4",1,"CB",1,"31.315","-116.98","1999-07-29T06:34:00Z",0,"19-9910M4-10120350","Baja California",0,0,0,"10120350"
"9281",1999,199908,NA,93.3,26.7,"NH",1,"CB",1,"32.956665","-117.3","1999-08-07T20:19:00Z",0,"19-9908NH-09330267","Southern California",0,0,0,"09330267"
"9282",1999,199908,NA,93.3,28,"NH",2,"CB",1,"32.911667","-117.395","1999-08-08T00:09:00Z",0,"19-9908NH-09330280","Southern California",0,0,0,"09330280"
"9283",1999,199908,NA,93.3,30,"NH",3,"CB",1,"32.845","-117.53167","1999-08-08T04:13:00Z",0,"19-9908NH-09330300","Southern California",0,0,0,"09330300"
"9284",1999,199908,NA,93.3,35,"NH",4,"CB",1,"32.683334","-117.87","1999-08-08T08:19:00Z",0,"19-9908NH-09330350","Southern California",0,0,0,"09330350"
"9285",1999,199908,NA,93.3,40,"NH",5,"CB",1,"32.513332","-118.21333","1999-08-08T12:16:00Z",0,"19-9908NH-09330400","Southern California",0,0,0,"09330400"
"9286",1999,199908,NA,93.3,45,"NH",6,"CB",1,"32.34667","-118.55666","1999-08-08T16:11:00Z",0,"19-9908NH-09330450","Southern California",0,0,0,"09330450"
"9287",1999,199908,NA,93.3,50,"NH",7,"CB",1,"32.18667","-118.88167","1999-08-08T21:29:00Z",0,"19-9908NH-09330500","Southern California",0,0,0,"09330500"
"9288",1999,199908,NA,93.3,55,"NH",8,"CB",1,"32.015","-119.23167","1999-08-09T01:37:00Z",0,"19-9908NH-09330550","Southern California",0,0,0,"09330550"
"9289",1999,199908,NA,93.3,60,"NH",9,"CB",1,"31.851667","-119.56167","1999-08-09T05:47:00Z",0,"19-9908NH-09330600","Southern California",0,0,0,"09330600"
"9290",1999,199908,NA,90,60,"NH",22,"CB",1,"32.41","-119.96333","1999-08-12T21:52:00Z",0,"19-9908NH-09000600","Southern California",0,0,0,"09000600"
"9291",1999,199908,NA,90,53,"NH",23,"CB",1,"32.65","-119.48167","1999-08-13T03:14:00Z",0,"19-9908NH-09000530","Southern California",0,0,0,"09000530"
"9292",1999,199908,NA,90,45,"NH",24,"CB",1,"32.913334","-118.941666","1999-08-13T08:51:00Z",0,"19-9908NH-09000450","Southern California",0,0,0,"09000450"
"9293",1999,199908,NA,90,37,"NH",25,"CB",1,"33.18667","-118.386665","1999-08-13T14:32:00Z",0,"19-9908NH-09000370","Southern California",0,0,0,"09000370"
"9294",1999,199908,NA,90,35,"NH",26,"CB",1,"33.253334","-118.253334","1999-08-13T16:41:00Z",4.9,"19-9908NH-09000350","Southern California",0,0,0,"09000350"
"9295",1999,199908,NA,90,28,"NH",27,"CB",1,"33.485","-117.76833","1999-08-14T00:15:00Z",0,"19-9908NH-09000280","Southern California",0,0,0,"09000280"
"9296",1999,199908,NA,90,30,"NH",28,"CB",1,"33.418335","-117.90667","1999-08-14T03:03:00Z",0,"19-9908NH-09000300","Southern California",0,0,0,"09000300"
"9297",1999,199908,NA,86.7,35,"NH",30,"CB",1,"33.823334","-118.628334","1999-08-14T11:37:00Z",0,"19-9908NH-08670350","Southern California",0,0,0,"08670350"
"9298",1999,199908,NA,86.7,40,"NH",32,"CB",1,"33.663334","-118.975","1999-08-14T20:31:00Z",0,"19-9908NH-08670400","Southern California",0,0,0,"08670400"
"9299",1999,199908,NA,86.7,45,"NH",33,"CB",1,"33.491665","-119.31834","1999-08-15T00:40:00Z",0,"19-9908NH-08670450","Southern California",0,0,0,"08670450"
"9300",1999,199908,NA,86.7,50,"NH",34,"CB",1,"33.323334","-119.66333","1999-08-15T04:23:00Z",0,"19-9908NH-08670500","Southern California",0,0,0,"08670500"
"9301",1999,199908,NA,86.7,55,"NH",35,"CB",1,"33.16","-119.996666","1999-08-15T08:30:00Z",0,"19-9908NH-08670550","Southern California",0,0,0,"08670550"
"9302",1999,199908,NA,86.7,60,"NH",36,"CB",1,"32.99","-120.35667","1999-08-15T12:56:00Z",0,"19-9908NH-08670600","Southern California",0,0,0,"08670600"
"9303",1999,199908,NA,83.3,60,"NH",47,"CB",1,"33.575","-120.755","1999-08-18T21:06:00Z",0,"19-9908NH-08330600","Southern California",0,0,0,"08330600"
"9304",1999,199908,NA,83.3,55,"NH",48,"CB",1,"33.743332","-120.41","1999-08-19T01:44:00Z",0,"19-9908NH-08330550","Southern California",0,0,0,"08330550"
