rowid,starttime,lon,lat,t_degc,datetime,longitude,latitude,depthm,diff_kms,diff_hrs,nrow
8874,1995-10-23T16:32:00Z,-120.13333,33.878334,17.47,1995-10-23T17:43:00Z,-120.145,33.886666,10,1.42115666096,1.1833333333333333,13
8874,1995-10-23T16:32:00Z,-120.13333,33.878334,17.27,1995-10-23T17:43:00Z,-120.145,33.886666,15,1.42115666096,1.1833333333333333,13
8874,1995-10-23T16:32:00Z,-120.13333,33.878334,17.15,1995-10-23T17:43:00Z,-120.145,33.886666,20,1.42115666096,1.1833333333333333,13
8874,1995-10-23T16:32:00Z,-120.13333,33.878334,17.11,1995-10-23T17:43:00Z,-120.145,33.886666,22,1.42115666096,1.1833333333333333,13
8874,1995-10-23T16:32:00Z,-120.13333,33.878334,17.02,1995-10-23T17:43:00Z,-120.145,33.886666,30,1.42115666096,1.1833333333333333,13
8874,1995-10-23T16:32:00Z,-120.13333,33.878334,15.99,1995-10-23T17:43:00Z,-120.145,33.886666,39,1.42115666096,1.1833333333333333,13
8874,1995-10-23T16:32:00Z,-120.13333,33.878334,13.34,1995-10-23T17:43:00Z,-120.145,33.886666,46,1.42115666096,1.1833333333333333,13
8874,1995-10-23T16:32:00Z,-120.13333,33.878334,12.34,1995-10-23T17:43:00Z,-120.145,33.886666,50,1.42115666096,1.1833333333333333,13
8874,1995-10-23T16:32:00Z,-120.13333,33.878334,11.69,1995-10-23T17:43:00Z,-120.145,33.886666,54,1.42115666096,1.1833333333333333,13
8875,1995-10-23T23:40:00Z,-119.50833,34.176666,18.67,1995-10-23T22:20:00Z,-119.511666,34.176666,0,0.30755615559,-1.3333333333333333,10
8875,1995-10-23T23:40:00Z,-119.50833,34.176666,18.67,1995-10-23T22:20:00Z,-119.511666,34.176666,2,0.30755615559,-1.3333333333333333,10
8875,1995-10-23T23:40:00Z,-119.50833,34.176666,18.72,1995-10-23T22:20:00Z,-119.511666,34.176666,2,0.30755615559,-1.3333333333333333,10
8875,1995-10-23T23:40:00Z,-119.50833,34.176666,18.43,1995-10-23T22:20:00Z,-119.511666,34.176666,10,0.30755615559,-1.3333333333333333,10
8875,1995-10-23T23:40:00Z,-119.50833,34.176666,15.64,1995-10-23T22:20:00Z,-119.511666,34.176666,20,0.30755615559,-1.3333333333333333,10
8875,1995-10-23T23:40:00Z,-119.50833,34.176666,13.85,1995-10-23T22:20:00Z,-119.511666,34.176666,30,0.30755615559,-1.3333333333333333,10
8875,1995-10-23T23:40:00Z,-119.50833,34.176666,12.48,1995-10-23T22:20:00Z,-119.511666,34.176666,41,0.30755615559,-1.3333333333333333,10
8875,1995-10-23T23:40:00Z,-119.50833,34.176666,12.17,1995-10-23T22:20:00Z,-119.511666,34.176666,50,0.30755615559,-1.3333333333333333,10
8875,1995-10-23T23:40:00Z,-119.50833,34.176666,12.16,1995-10-23T22:20:00Z,-119.511666,34.176666,51,0.30755615559,-1.3333333333333333,10
8875,1995-10-23T23:40:00Z,-119.50833,34.176666,11.89,1995-10-23T22:20:00Z,-119.511666,34.176666,60,0.30755615559,-1.3333333333333333,10
8876,1995-10-24T01:55:00Z,-119.41167,34.225,18.7,1995-10-24T01:08:00Z,-119.408333,34.225,0,0.30747282741,-0.7833333333333333,8
8876,1995-10-24T01:55:00Z,-119.41167,34.225,18.82,1995-10-24T01:08:00Z,-119.408333,34.225,1,0.30747282741,-0.7833333333333333,8
8876,1995-10-24T01:55:00Z,-119.41167,34.225,18.7,1995-10-24T01:08:00Z,-119.408333,34.225,1,0.30747282741,-0.7833333333333333,8
8876,1995-10-24T01:55:00Z,-119.41167,34.225,18.51,1995-10-24T01:08:00Z,-119.408333,34.225,5,0.30747282741,-0.7833333333333333,8
8876,1995-10-24T01:55:00Z,-119.41167,34.225,18.33,1995-10-24T01:08:00Z,-119.408333,34.225,10,0.30747282741,-0.7833333333333333,8
8876,1995-10-24T01:55:00Z,-119.41167,34.225,18.16,1995-10-24T01:08:00Z,-119.408333,34.225,15,0.30747282741,-0.7833333333333333,8
8876,1995-10-24T01:55:00Z,-119.41167,34.225,18.1,1995-10-24T01:08:00Z,-119.408333,34.225,20,0.30747282741,-0.7833333333333333,8
8876,1995-10-24T01:55:00Z,-119.41167,34.225,17.37,1995-10-24T01:08:00Z,-119.408333,34.225,27,0.30747282741,-0.7833333333333333,8
8877,1995-10-24T06:26:00Z,-120.025,34.275,17.99,1995-10-24T05:14:00Z,-120.026666,34.276666,0,0.24018468240000002,-1.2,9
8877,1995-10-24T06:26:00Z,-120.025,34.275,17.99,1995-10-24T05:14:00Z,-120.026666,34.276666,2,0.24018468240000002,-1.2,9
8877,1995-10-24T06:26:00Z,-120.025,34.275,15.86,1995-10-24T05:14:00Z,-120.026666,34.276666,10,0.24018468240000002,-1.2,9
8877,1995-10-24T06:26:00Z,-120.025,34.275,14.26,1995-10-24T05:14:00Z,-120.026666,34.276666,20,0.24018468240000002,-1.2,9
8877,1995-10-24T06:26:00Z,-120.025,34.275,13.17,1995-10-24T05:14:00Z,-120.026666,34.276666,30,0.24018468240000002,-1.2,9
8877,1995-10-24T06:26:00Z,-120.025,34.275,11.65,1995-10-24T05:14:00Z,-120.026666,34.276666,41,0.24018468240000002,-1.2,9
8877,1995-10-24T06:26:00Z,-120.025,34.275,11.13,1995-10-24T05:14:00Z,-120.026666,34.276666,49,0.24018468240000002,-1.2,9
8877,1995-10-24T06:26:00Z,-120.025,34.275,11.1,1995-10-24T05:14:00Z,-120.026666,34.276666,50,0.24018468240000002,-1.2,9
8877,1995-10-24T06:26:00Z,-120.025,34.275,10.92,1995-10-24T05:14:00Z,-120.026666,34.276666,60,0.24018468240000002,-1.2,9
8878,1995-10-24T10:15:00Z,-120.526665,34.45,16.12,1995-10-24T09:21:00Z,-120.53,34.453333,6,0.48023017155000003,-0.9,25
8878,1995-10-24T10:15:00Z,-120.526665,34.45,16.93,1995-10-24T09:21:00Z,-120.53,34.453333,0,0.48023017155000003,-0.9,25
8878,1995-10-24T10:15:00Z,-120.526665,34.45,16.93,1995-10-24T09:21:00Z,-120.53,34.453333,1,0.48023017155000003,-0.9,25
8878,1995-10-24T10:15:00Z,-120.526665,34.45,16.25,1995-10-24T09:21:00Z,-120.53,34.453333,5,0.48023017155000003,-0.9,25
8878,1995-10-24T10:15:00Z,-120.526665,34.45,15.99,1995-10-24T09:21:00Z,-120.53,34.453333,5,0.48023017155000003,-0.9,25
8878,1995-10-24T10:15:00Z,-120.526665,34.45,15.95,1995-10-24T09:21:00Z,-120.53,34.453333,5,0.48023017155000003,-0.9,25
8878,1995-10-24T10:15:00Z,-120.526665,34.45,16.13,1995-10-24T09:21:00Z,-120.53,34.453333,5,0.48023017155000003,-0.9,25
8878,1995-10-24T10:15:00Z,-120.526665,34.45,16.18,1995-10-24T09:21:00Z,-120.53,34.453333,5,0.48023017155000003,-0.9,25
8878,1995-10-24T10:15:00Z,-120.526665,34.45,15.94,1995-10-24T09:21:00Z,-120.53,34.453333,5,0.48023017155000003,-0.9,25
8878,1995-10-24T10:15:00Z,-120.526665,34.45,16.24,1995-10-24T09:21:00Z,-120.53,34.453333,5,0.48023017155000003,-0.9,25
8878,1995-10-24T10:15:00Z,-120.526665,34.45,15.9,1995-10-24T09:21:00Z,-120.53,34.453333,5,0.48023017155000003,-0.9,25
8878,1995-10-24T10:15:00Z,-120.526665,34.45,16.07,1995-10-24T09:21:00Z,-120.53,34.453333,5,0.48023017155000003,-0.9,25
8878,1995-10-24T10:15:00Z,-120.526665,34.45,16.1,1995-10-24T09:21:00Z,-120.53,34.453333,5,0.48023017155000003,-0.9,25
8878,1995-10-24T10:15:00Z,-120.526665,34.45,16.28,1995-10-24T09:21:00Z,-120.53,34.453333,5,0.48023017155000003,-0.9,25
8878,1995-10-24T10:15:00Z,-120.526665,34.45,16.15,1995-10-24T09:21:00Z,-120.53,34.453333,5,0.48023017155000003,-0.9,25
8878,1995-10-24T10:15:00Z,-120.526665,34.45,16.32,1995-10-24T09:21:00Z,-120.53,34.453333,5,0.48023017155000003,-0.9,25
8878,1995-10-24T10:15:00Z,-120.526665,34.45,16.12,1995-10-24T09:21:00Z,-120.53,34.453333,6,0.48023017155000003,-0.9,25
8878,1995-10-24T10:15:00Z,-120.526665,34.45,15.93,1995-10-24T09:21:00Z,-120.53,34.453333,6,0.48023017155000003,-0.9,25
8878,1995-10-24T10:15:00Z,-120.526665,34.45,16.28,1995-10-24T09:21:00Z,-120.53,34.453333,10,0.48023017155000003,-0.9,25
8878,1995-10-24T10:15:00Z,-120.526665,34.45,13.96,1995-10-24T09:21:00Z,-120.53,34.453333,20,0.48023017155000003,-0.9,25
8878,1995-10-24T10:15:00Z,-120.526665,34.45,13.68,1995-10-24T09:21:00Z,-120.53,34.453333,21,0.48023017155000003,-0.9,25
8878,1995-10-24T10:15:00Z,-120.526665,34.45,12.64,1995-10-24T09:21:00Z,-120.53,34.453333,30,0.48023017155000003,-0.9,25
8878,1995-10-24T10:15:00Z,-120.526665,34.45,12.4,1995-10-24T09:21:00Z,-120.53,34.453333,41,0.48023017155000003,-0.9,25
8878,1995-10-24T10:15:00Z,-120.526665,34.45,12,1995-10-24T09:21:00Z,-120.53,34.453333,50,0.48023017155000003,-0.9,25
8878,1995-10-24T10:15:00Z,-120.526665,34.45,11.23,1995-10-24T09:21:00Z,-120.53,34.453333,59,0.48023017155000003,-0.9,25
8879,1995-10-24T13:25:00Z,-120.805,34.315,16.34,1995-10-24T12:21:00Z,-120.818333,34.32,0,1.34668456955,-1.0666666666666667,9
8879,1995-10-24T13:25:00Z,-120.805,34.315,16.34,1995-10-24T12:21:00Z,-120.818333,34.32,1,1.34668456955,-1.0666666666666667,9
8879,1995-10-24T13:25:00Z,-120.805,34.315,16.34,1995-10-24T12:21:00Z,-120.818333,34.32,10,1.34668456955,-1.0666666666666667,9
8879,1995-10-24T13:25:00Z,-120.805,34.315,16.26,1995-10-24T12:21:00Z,-120.818333,34.32,19,1.34668456955,-1.0666666666666667,9
8879,1995-10-24T13:25:00Z,-120.805,34.315,16.15,1995-10-24T12:21:00Z,-120.818333,34.32,20,1.34668456955,-1.0666666666666667,9
8879,1995-10-24T13:25:00Z,-120.805,34.315,14.93,1995-10-24T12:21:00Z,-120.818333,34.32,30,1.34668456955,-1.0666666666666667,9
8879,1995-10-24T13:25:00Z,-120.805,34.315,14.32,1995-10-24T12:21:00Z,-120.818333,34.32,40,1.34668456955,-1.0666666666666667,9
8879,1995-10-24T13:25:00Z,-120.805,34.315,13.21,1995-10-24T12:21:00Z,-120.818333,34.32,50,1.34668456955,-1.0666666666666667,9
8879,1995-10-24T13:25:00Z,-120.805,34.315,11.72,1995-10-24T12:21:00Z,-120.818333,34.32,60,1.34668456955,-1.0666666666666667,9
8880,1995-10-24T16:27:00Z,-121.151665,34.15,16.65,1995-10-24T17:58:00Z,-121.155,34.155,0,0.63419055784,1.5166666666666666,12
8880,1995-10-24T16:27:00Z,-121.151665,34.15,16.65,1995-10-24T17:58:00Z,-121.155,34.155,1,0.63419055784,1.5166666666666666,12
8880,1995-10-24T16:27:00Z,-121.151665,34.15,16.65,1995-10-24T17:58:00Z,-121.155,34.155,2,0.63419055784,1.5166666666666666,12
8880,1995-10-24T16:27:00Z,-121.151665,34.15,16.57,1995-10-24T17:58:00Z,-121.155,34.155,10,0.63419055784,1.5166666666666666,12
8880,1995-10-24T16:27:00Z,-121.151665,34.15,16.54,1995-10-24T17:58:00Z,-121.155,34.155,20,0.63419055784,1.5166666666666666,12
8880,1995-10-24T16:27:00Z,-121.151665,34.15,16.54,1995-10-24T17:58:00Z,-121.155,34.155,22,0.63419055784,1.5166666666666666,12
8880,1995-10-24T16:27:00Z,-121.151665,34.15,16.48,1995-10-24T17:58:00Z,-121.155,34.155,30,0.63419055784,1.5166666666666666,12
8880,1995-10-24T16:27:00Z,-121.151665,34.15,16.44,1995-10-24T17:58:00Z,-121.155,34.155,36,0.63419055784,1.5166666666666666,12
8880,1995-10-24T16:27:00Z,-121.151665,34.15,14.4,1995-10-24T17:58:00Z,-121.155,34.155,47,0.63419055784,1.5166666666666666,12
8880,1995-10-24T16:27:00Z,-121.151665,34.15,14.42,1995-10-24T17:58:00Z,-121.155,34.155,47,0.63419055784,1.5166666666666666,12
8880,1995-10-24T16:27:00Z,-121.151665,34.15,13.6,1995-10-24T17:58:00Z,-121.155,34.155,50,0.63419055784,1.5166666666666666,12
8880,1995-10-24T16:27:00Z,-121.151665,34.15,12.27,1995-10-24T17:58:00Z,-121.155,34.155,55,0.63419055784,1.5166666666666666,12
8881,1995-10-27T03:22:00Z,-121.54833000000001,34.72167,15.44,1995-10-27T00:15:00Z,-121.556666,34.721666,0,0.76354609879,-3.1166666666666667,8
8881,1995-10-27T03:22:00Z,-121.54833000000001,34.72167,15.44,1995-10-27T00:15:00Z,-121.556666,34.721666,1,0.76354609879,-3.1166666666666667,8
8881,1995-10-27T03:22:00Z,-121.54833000000001,34.72167,15.42,1995-10-27T00:15:00Z,-121.556666,34.721666,10,0.76354609879,-3.1166666666666667,8
8881,1995-10-27T03:22:00Z,-121.54833000000001,34.72167,15.31,1995-10-27T00:15:00Z,-121.556666,34.721666,20,0.76354609879,-3.1166666666666667,8
8881,1995-10-27T03:22:00Z,-121.54833000000001,34.72167,14.9,1995-10-27T00:15:00Z,-121.556666,34.721666,30,0.76354609879,-3.1166666666666667,8
8881,1995-10-27T03:22:00Z,-121.54833000000001,34.72167,12.65,1995-10-27T00:15:00Z,-121.556666,34.721666,41,0.76354609879,-3.1166666666666667,8
8881,1995-10-27T03:22:00Z,-121.54833000000001,34.72167,11.89,1995-10-27T00:15:00Z,-121.556666,34.721666,50,0.76354609879,-3.1166666666666667,8
8881,1995-10-27T03:22:00Z,-121.54833000000001,34.72167,11.52,1995-10-27T00:15:00Z,-121.556666,34.721666,59,0.76354609879,-3.1166666666666667,8
8882,1995-10-27T09:25:00Z,-121.2,34.888332,14.93,1995-10-27T08:25:00Z,-121.201666,34.893333,0,0.57532500141,-1,9
8882,1995-10-27T09:25:00Z,-121.2,34.888332,14.93,1995-10-27T08:25:00Z,-121.201666,34.893333,2,0.57532500141,-1,9
8882,1995-10-27T09:25:00Z,-121.2,34.888332,14.92,1995-10-27T08:25:00Z,-121.201666,34.893333,10,0.57532500141,-1,9
8882,1995-10-27T09:25:00Z,-121.2,34.888332,14.92,1995-10-27T08:25:00Z,-121.201666,34.893333,11,0.57532500141,-1,9
8882,1995-10-27T09:25:00Z,-121.2,34.888332,14.43,1995-10-27T08:25:00Z,-121.201666,34.893333,20,0.57532500141,-1,9
8882,1995-10-27T09:25:00Z,-121.2,34.888332,12.91,1995-10-27T08:25:00Z,-121.201666,34.893333,30,0.57532500141,-1,9
8882,1995-10-27T09:25:00Z,-121.2,34.888332,12.65,1995-10-27T08:25:00Z,-121.201666,34.893333,41,0.57532500141,-1,9
8882,1995-10-27T09:25:00Z,-121.2,34.888332,12.58,1995-10-27T08:25:00Z,-121.201666,34.893333,50,0.57532500141,-1,9
8882,1995-10-27T09:25:00Z,-121.2,34.888332,11.6,1995-10-27T08:25:00Z,-121.201666,34.893333,60,0.57532500141,-1,9
8883,1995-10-27T12:35:00Z,-120.92,35.021667,14.06,1995-10-27T11:46:00Z,-120.921666,35.023333,0,0.23932987019000002,-0.8166666666666667,8
8883,1995-10-27T12:35:00Z,-120.92,35.021667,14.06,1995-10-27T11:46:00Z,-120.921666,35.023333,2,0.23932987019000002,-0.8166666666666667,8
8883,1995-10-27T12:35:00Z,-120.92,35.021667,13.92,1995-10-27T11:46:00Z,-120.921666,35.023333,10,0.23932987019000002,-0.8166666666666667,8
8883,1995-10-27T12:35:00Z,-120.92,35.021667,13.89,1995-10-27T11:46:00Z,-120.921666,35.023333,11,0.23932987019000002,-0.8166666666666667,8
8883,1995-10-27T12:35:00Z,-120.92,35.021667,13.64,1995-10-27T11:46:00Z,-120.921666,35.023333,20,0.23932987019000002,-0.8166666666666667,8
8883,1995-10-27T12:35:00Z,-120.92,35.021667,12.87,1995-10-27T11:46:00Z,-120.921666,35.023333,30,0.23932987019000002,-0.8166666666666667,8
8883,1995-10-27T12:35:00Z,-120.92,35.021667,11.77,1995-10-27T11:46:00Z,-120.921666,35.023333,40,0.23932987019000002,-0.8166666666666667,8
8883,1995-10-27T12:35:00Z,-120.92,35.021667,11.58,1995-10-27T11:46:00Z,-120.921666,35.023333,50,0.23932987019000002,-0.8166666666666667,8
8884,1995-10-27T15:03:00Z,-120.775,35.09,14.14,1995-10-27T14:21:00Z,-120.776666,35.09,0,0.15191937877,-0.7,10
8884,1995-10-27T15:03:00Z,-120.775,35.09,14.14,1995-10-27T14:21:00Z,-120.776666,35.09,1,0.15191937877,-0.7,10
8884,1995-10-27T15:03:00Z,-120.775,35.09,14.15,1995-10-27T14:21:00Z,-120.776666,35.09,5,0.15191937877,-0.7,10
8884,1995-10-27T15:03:00Z,-120.775,35.09,14.06,1995-10-27T14:21:00Z,-120.776666,35.09,9,0.15191937877,-0.7,10
8884,1995-10-27T15:03:00Z,-120.775,35.09,14.04,1995-10-27T14:21:00Z,-120.776666,35.09,10,0.15191937877,-0.7,10
8884,1995-10-27T15:03:00Z,-120.775,35.09,13.72,1995-10-27T14:21:00Z,-120.776666,35.09,20,0.15191937877,-0.7,10
8884,1995-10-27T15:03:00Z,-120.775,35.09,13.1,1995-10-27T14:21:00Z,-120.776666,35.09,30,0.15191937877,-0.7,10
8884,1995-10-27T15:03:00Z,-120.775,35.09,12.24,1995-10-27T14:21:00Z,-120.776666,35.09,39,0.15191937877,-0.7,10
8884,1995-10-27T15:03:00Z,-120.775,35.09,11.95,1995-10-27T14:21:00Z,-120.776666,35.09,50,0.15191937877,-0.7,10
8884,1995-10-27T15:03:00Z,-120.775,35.09,11.78,1995-10-27T14:21:00Z,-120.776666,35.09,57,0.15191937877,-0.7,10
8901,1996-08-07T20:47:00Z,-117.30334,32.953335,21.57,1996-08-07T18:41:00Z,-117.311666,32.955,0,0.80009340449,-2.1,13
8901,1996-08-07T20:47:00Z,-117.30334,32.953335,21.56,1996-08-07T18:41:00Z,-117.311666,32.955,1,0.80009340449,-2.1,13
8901,1996-08-07T20:47:00Z,-117.30334,32.953335,21.57,1996-08-07T18:41:00Z,-117.311666,32.955,2,0.80009340449,-2.1,13
8901,1996-08-07T20:47:00Z,-117.30334,32.953335,21.42,1996-08-07T18:41:00Z,-117.311666,32.955,6,0.80009340449,-2.1,13
8901,1996-08-07T20:47:00Z,-117.30334,32.953335,18.15,1996-08-07T18:41:00Z,-117.311666,32.955,10,0.80009340449,-2.1,13
8901,1996-08-07T20:47:00Z,-117.30334,32.953335,15.31,1996-08-07T18:41:00Z,-117.311666,32.955,13,0.80009340449,-2.1,13
8901,1996-08-07T20:47:00Z,-117.30334,32.953335,13.05,1996-08-07T18:41:00Z,-117.311666,32.955,20,0.80009340449,-2.1,13
8901,1996-08-07T20:47:00Z,-117.30334,32.953335,12.5,1996-08-07T18:41:00Z,-117.311666,32.955,27,0.80009340449,-2.1,13
8901,1996-08-07T20:47:00Z,-117.30334,32.953335,12.33,1996-08-07T18:41:00Z,-117.311666,32.955,30,0.80009340449,-2.1,13
8901,1996-08-07T20:47:00Z,-117.30334,32.953335,11.97,1996-08-07T18:41:00Z,-117.311666,32.955,38,0.80009340449,-2.1,13
8901,1996-08-07T20:47:00Z,-117.30334,32.953335,11.66,1996-08-07T18:41:00Z,-117.311666,32.955,48,0.80009340449,-2.1,13
8901,1996-08-07T20:47:00Z,-117.30334,32.953335,11.56,1996-08-07T18:41:00Z,-117.311666,32.955,50,0.80009340449,-2.1,13
8901,1996-08-07T20:47:00Z,-117.30334,32.953335,11.18,1996-08-07T18:41:00Z,-117.311666,32.955,59,0.80009340449,-2.1,13
8903,1996-08-08T00:28:00Z,-117.395,32.906666,21.52,1996-08-07T22:31:00Z,-117.401666,32.903333,0,0.72494288227,-1.95,8
8903,1996-08-08T00:28:00Z,-117.395,32.906666,21.52,1996-08-07T22:31:00Z,-117.401666,32.903333,2,0.72494288227,-1.95,8
8903,1996-08-08T00:28:00Z,-117.395,32.906666,20.85,1996-08-07T22:31:00Z,-117.401666,32.903333,10,0.72494288227,-1.95,8
8903,1996-08-08T00:28:00Z,-117.395,32.906666,14.7,1996-08-07T22:31:00Z,-117.401666,32.903333,20,0.72494288227,-1.95,8
8903,1996-08-08T00:28:00Z,-117.395,32.906666,12.69,1996-08-07T22:31:00Z,-117.401666,32.903333,30,0.72494288227,-1.95,8
8903,1996-08-08T00:28:00Z,-117.395,32.906666,12.16,1996-08-07T22:31:00Z,-117.401666,32.903333,40,0.72494288227,-1.95,8
8903,1996-08-08T00:28:00Z,-117.395,32.906666,11.61,1996-08-07T22:31:00Z,-117.401666,32.903333,50,0.72494288227,-1.95,8
8903,1996-08-08T00:28:00Z,-117.395,32.906666,11.36,1996-08-07T22:31:00Z,-117.401666,32.903333,60,0.72494288227,-1.95,8
8905,1996-08-08T03:23:00Z,-117.53167,32.84667,21,1996-08-08T01:57:00Z,-117.535,32.843333,0,0.48388185743,-1.4333333333333333,10
8905,1996-08-08T03:23:00Z,-117.53167,32.84667,21,1996-08-08T01:57:00Z,-117.535,32.843333,1,0.48388185743,-1.4333333333333333,10
8905,1996-08-08T03:23:00Z,-117.53167,32.84667,21,1996-08-08T01:57:00Z,-117.535,32.843333,2,0.48388185743,-1.4333333333333333,10
8905,1996-08-08T03:23:00Z,-117.53167,32.84667,20.18,1996-08-08T01:57:00Z,-117.535,32.843333,10,0.48388185743,-1.4333333333333333,10
8905,1996-08-08T03:23:00Z,-117.53167,32.84667,19.12,1996-08-08T01:57:00Z,-117.535,32.843333,15,0.48388185743,-1.4333333333333333,10
8905,1996-08-08T03:23:00Z,-117.53167,32.84667,17.32,1996-08-08T01:57:00Z,-117.535,32.843333,20,0.48388185743,-1.4333333333333333,10
8905,1996-08-08T03:23:00Z,-117.53167,32.84667,13.87,1996-08-08T01:57:00Z,-117.535,32.843333,30,0.48388185743,-1.4333333333333333,10
8905,1996-08-08T03:23:00Z,-117.53167,32.84667,12.8,1996-08-08T01:57:00Z,-117.535,32.843333,45,0.48388185743,-1.4333333333333333,10
8905,1996-08-08T03:23:00Z,-117.53167,32.84667,12.24,1996-08-08T01:57:00Z,-117.535,32.843333,50,0.48388185743,-1.4333333333333333,10
8905,1996-08-08T03:23:00Z,-117.53167,32.84667,11.73,1996-08-08T01:57:00Z,-117.535,32.843333,55,0.48388185743,-1.4333333333333333,10
8907,1996-08-08T07:40:00Z,-117.871666,32.68,20.48,1996-08-08T06:00:00Z,-117.876666,32.68,0,0.46894553574000003,-1.6666666666666667,9
8907,1996-08-08T07:40:00Z,-117.871666,32.68,20.48,1996-08-08T06:00:00Z,-117.876666,32.68,2,0.46894553574000003,-1.6666666666666667,9
8907,1996-08-08T07:40:00Z,-117.871666,32.68,20.34,1996-08-08T06:00:00Z,-117.876666,32.68,10,0.46894553574000003,-1.6666666666666667,9
8907,1996-08-08T07:40:00Z,-117.871666,32.68,20.32,1996-08-08T06:00:00Z,-117.876666,32.68,11,0.46894553574000003,-1.6666666666666667,9
8907,1996-08-08T07:40:00Z,-117.871666,32.68,16.93,1996-08-08T06:00:00Z,-117.876666,32.68,20,0.46894553574000003,-1.6666666666666667,9
8907,1996-08-08T07:40:00Z,-117.871666,32.68,13.58,1996-08-08T06:00:00Z,-117.876666,32.68,30,0.46894553574000003,-1.6666666666666667,9
8907,1996-08-08T07:40:00Z,-117.871666,32.68,12.25,1996-08-08T06:00:00Z,-117.876666,32.68,40,0.46894553574000003,-1.6666666666666667,9
8907,1996-08-08T07:40:00Z,-117.871666,32.68,11.5,1996-08-08T06:00:00Z,-117.876666,32.68,50,0.46894553574000003,-1.6666666666666667,9
8907,1996-08-08T07:40:00Z,-117.871666,32.68,10.79,1996-08-08T06:00:00Z,-117.876666,32.68,59,0.46894553574000003,-1.6666666666666667,9
8910,1996-08-08T11:29:00Z,-118.215,32.51,20.88,1996-08-08T10:23:00Z,-118.221666,32.508333,0,0.65309512891,-1.1,9
8910,1996-08-08T11:29:00Z,-118.215,32.51,20.88,1996-08-08T10:23:00Z,-118.221666,32.508333,2,0.65309512891,-1.1,9
8910,1996-08-08T11:29:00Z,-118.215,32.51,20.84,1996-08-08T10:23:00Z,-118.221666,32.508333,9,0.65309512891,-1.1,9
8910,1996-08-08T11:29:00Z,-118.215,32.51,20.52,1996-08-08T10:23:00Z,-118.221666,32.508333,10,0.65309512891,-1.1,9
8910,1996-08-08T11:29:00Z,-118.215,32.51,16.59,1996-08-08T10:23:00Z,-118.221666,32.508333,20,0.65309512891,-1.1,9
8910,1996-08-08T11:29:00Z,-118.215,32.51,14.46,1996-08-08T10:23:00Z,-118.221666,32.508333,30,0.65309512891,-1.1,9
8910,1996-08-08T11:29:00Z,-118.215,32.51,12.75,1996-08-08T10:23:00Z,-118.221666,32.508333,40,0.65309512891,-1.1,9
8910,1996-08-08T11:29:00Z,-118.215,32.51,12.56,1996-08-08T10:23:00Z,-118.221666,32.508333,50,0.65309512891,-1.1,9
8910,1996-08-08T11:29:00Z,-118.215,32.51,12.09,1996-08-08T10:23:00Z,-118.221666,32.508333,60,0.65309512891,-1.1,9
8912,1996-08-08T16:05:00Z,-118.555,32.34667,19.66,1996-08-08T14:55:00Z,-118.558333,32.351666,0,0.6366915371899999,-1.1666666666666667,10
8912,1996-08-08T16:05:00Z,-118.555,32.34667,19.66,1996-08-08T14:55:00Z,-118.558333,32.351666,1,0.6366915371899999,-1.1666666666666667,10
8912,1996-08-08T16:05:00Z,-118.555,32.34667,19.66,1996-08-08T14:55:00Z,-118.558333,32.351666,2,0.6366915371899999,-1.1666666666666667,10
8912,1996-08-08T16:05:00Z,-118.555,32.34667,19.6,1996-08-08T14:55:00Z,-118.558333,32.351666,10,0.6366915371899999,-1.1666666666666667,10
8912,1996-08-08T16:05:00Z,-118.555,32.34667,16.77,1996-08-08T14:55:00Z,-118.558333,32.351666,20,0.6366915371899999,-1.1666666666666667,10
8912,1996-08-08T16:05:00Z,-118.555,32.34667,15.39,1996-08-08T14:55:00Z,-118.558333,32.351666,30,0.6366915371899999,-1.1666666666666667,10
8912,1996-08-08T16:05:00Z,-118.555,32.34667,15.3,1996-08-08T14:55:00Z,-118.558333,32.351666,31,0.6366915371899999,-1.1666666666666667,10
8912,1996-08-08T16:05:00Z,-118.555,32.34667,14.12,1996-08-08T14:55:00Z,-118.558333,32.351666,41,0.6366915371899999,-1.1666666666666667,10
8912,1996-08-08T16:05:00Z,-118.555,32.34667,13.17,1996-08-08T14:55:00Z,-118.558333,32.351666,50,0.6366915371899999,-1.1666666666666667,10
8912,1996-08-08T16:05:00Z,-118.555,32.34667,11.98,1996-08-08T14:55:00Z,-118.558333,32.351666,60,0.6366915371899999,-1.1666666666666667,10
8913,1996-08-08T20:43:00Z,-118.89,32.18,18.47,1996-08-08T19:11:00Z,-118.89,32.178333,0,0.18485354606999999,-1.5333333333333332,14
8913,1996-08-08T20:43:00Z,-118.89,32.18,18.47,1996-08-08T19:11:00Z,-118.89,32.178333,1,0.18485354606999999,-1.5333333333333332,14
8913,1996-08-08T20:43:00Z,-118.89,32.18,18.47,1996-08-08T19:11:00Z,-118.89,32.178333,2,0.18485354606999999,-1.5333333333333332,14
8913,1996-08-08T20:43:00Z,-118.89,32.18,18.44,1996-08-08T19:11:00Z,-118.89,32.178333,8,0.18485354606999999,-1.5333333333333332,14
8913,1996-08-08T20:43:00Z,-118.89,32.18,17.9,1996-08-08T19:11:00Z,-118.89,32.178333,10,0.18485354606999999,-1.5333333333333332,14
