cruise,ship,orderocc,towtype,townum,netloc,spccode,count,longitude,latitude,line,station,geom,shf,volsampled,percsorted,datetime,date
0207,NH,61,CB,1,S,68,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0207,NH,61,CB,1,S,156,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0207,NH,61,CB,1,S,228,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0207,NH,61,CB,1,S,292,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0207,NH,61,CB,1,S,288,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0310,NH,40,CB,1,S,239,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0310,NH,40,CB,1,S,296,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0310,NH,27,CB,1,S,56,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0310,NH,27,CB,1,S,536,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0310,NH,27,CB,1,S,311,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0310,NH,28,CB,1,S,683,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0310,NH,28,CB,1,S,71,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0310,NH,28,CB,1,S,239,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0310,NH,28,CB,1,S,228,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0310,NH,28,CB,1,S,626,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0310,NH,28,CB,1,S,872,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0310,NH,23,CB,1,S,161,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0310,NH,23,CB,1,S,396,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0310,NH,23,CB,1,S,260,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0310,NH,23,CB,1,S,301,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,60,M2,5,P,299,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,60,M2,5,P,923,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,60,M2,5,P,925,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,60,M2,5,P,941,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,60,M2,5,P,946,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,60,M2,4,P,31,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,60,M2,4,P,156,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,60,M2,4,P,292,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,60,M2,4,P,923,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,60,M2,4,P,925,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,60,M2,3,P,72,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,60,M2,3,P,84,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,60,M2,3,P,288,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,60,M2,2,P,31,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,60,M2,2,P,72,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0204,JD,12,CB,1,S,19,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0204,JD,12,CB,1,S,901,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0204,JD,12,CB,1,S,514,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0204,JD,14,CB,1,S,19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0204,JD,14,CB,1,S,514,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0204,JD,15,CB,1,S,107,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0204,JD,20,CB,1,S,19,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0204,JD,20,CB,1,S,901,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0204,JD,20,CB,1,S,101,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0204,JD,23,CB,1,S,19,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0204,JD,23,CB,1,S,31,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0204,JD,23,CB,1,S,901,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0204,JD,23,CB,1,S,683,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0204,JD,26,CB,1,S,31,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0204,JD,26,CB,1,S,901,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0204,JD,26,CB,1,S,683,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0204,JD,27,CB,1,S,31,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0204,JD,27,CB,1,S,683,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0204,JD,28,CB,1,S,31,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0204,JD,28,CB,1,S,901,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0204,JD,28,CB,1,S,683,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0204,JD,32,CB,1,S,31,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0204,JD,32,CB,1,S,901,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0204,JD,32,CB,1,S,683,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0204,JD,33,CB,1,S,19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0204,JD,33,CB,1,S,31,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0204,JD,33,CB,1,S,901,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0204,JD,33,CB,1,S,683,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0204,JD,34,CB,1,S,901,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0204,JD,34,CB,1,S,68,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0204,JD,35,CB,1,S,19,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0204,JD,35,CB,1,S,31,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0204,JD,35,CB,1,S,901,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0204,JD,35,CB,1,S,514,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0204,JD,36,CB,1,S,19,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0204,JD,36,CB,1,S,901,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0204,JD,36,CB,1,S,925,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0204,JD,37,CB,1,S,19,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0204,JD,37,CB,1,S,31,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0204,JD,37,CB,1,S,901,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0204,JD,37,CB,1,S,686,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0204,JD,38,CB,1,S,19,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0204,JD,38,CB,1,S,31,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0204,JD,38,CB,1,S,901,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0204,JD,38,CB,1,S,68,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0204,JD,40,CB,1,S,19,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0204,JD,40,CB,1,S,514,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0204,JD,41,CB,1,S,514,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,59,M2,2,P,405,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,60,M2,6,P,31,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,60,M2,6,P,574,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,60,M2,6,P,301,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,60,M2,6,P,431,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,60,M2,6,P,486,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,60,M2,5,P,31,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0107,NH,14,MT,1,P,546,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0107,NH,15,MT,1,P,546,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0107,NH,20,MT,1,P,166,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0107,NH,20,MT,1,P,93,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0107,NH,23,MT,1,P,166,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0107,NH,23,MT,1,P,666,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0010,M4,95,CB,1,S,398,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0010,M4,95,CB,1,S,376,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0010,M4,95,CB,1,S,181,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0010,M4,95,CB,1,S,93,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0010,M4,95,CB,1,S,242,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0010,M4,95,CB,1,S,261,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9107,NH,4,M2,2,P,299,1,-122.251666,35.333333,72.6,62.9,0101000020E6100000F8E0B54B1B905EC0BBD6DEA7AAAA4140,NA,NA,NA,NA,NA
9107,NH,4,M2,3,P,68,1,-122.251666,35.333333,72.6,62.9,0101000020E6100000F8E0B54B1B905EC0BBD6DEA7AAAA4140,NA,NA,NA,NA,NA
9107,NH,4,M2,3,P,72,1,-122.251666,35.333333,72.6,62.9,0101000020E6100000F8E0B54B1B905EC0BBD6DEA7AAAA4140,NA,NA,NA,NA,NA
0104,JD,12,CB,1,S,68,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0104,JD,12,CB,1,S,72,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0104,JD,12,CB,1,S,288,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0104,JD,12,CB,1,S,296,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0104,JD,14,CB,1,S,78,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0104,JD,14,CB,1,S,226,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0104,JD,14,CB,1,S,239,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0104,JD,14,CB,1,S,288,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0104,JD,14,CB,1,S,296,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0104,JD,15,CB,1,S,71,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0104,JD,15,CB,1,S,93,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0104,JD,15,CB,1,S,78,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0104,JD,15,CB,1,S,396,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0104,JD,15,CB,1,S,239,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0104,JD,15,CB,1,S,273,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0104,JD,15,CB,1,S,296,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0104,JD,15,CB,1,S,301,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0104,JD,15,CB,1,S,260,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0107,NH,1,CB,1,S,31,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0107,NH,1,CB,1,S,68,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0107,NH,3,CB,1,S,31,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0107,NH,3,CB,1,S,923,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0107,NH,5,CB,1,S,683,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0107,NH,12,CB,1,S,514,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9104,JD,74,M1,9,P,941,1,-122.773333,36.451666,66.7,60,0101000020E6100000B9FAB1497EB15EC08A5B0531D0394240,NA,NA,NA,NA,NA
9104,JD,74,M1,9,P,72,1,-122.773333,36.451666,66.7,60,0101000020E6100000B9FAB1497EB15EC08A5B0531D0394240,NA,NA,NA,NA,NA
9104,JD,74,M1,9,P,943,6,-122.773333,36.451666,66.7,60,0101000020E6100000B9FAB1497EB15EC08A5B0531D0394240,NA,NA,NA,NA,NA
9104,JD,74,M1,9,P,288,1,-122.773333,36.451666,66.7,60,0101000020E6100000B9FAB1497EB15EC08A5B0531D0394240,NA,NA,NA,NA,NA
9104,JD,74,M1,9,P,292,43,-122.773333,36.451666,66.7,60,0101000020E6100000B9FAB1497EB15EC08A5B0531D0394240,NA,NA,NA,NA,NA
9104,JD,74,M1,10,P,683,13,-122.773333,36.451666,66.7,60,0101000020E6100000B9FAB1497EB15EC08A5B0531D0394240,NA,NA,NA,NA,NA
9104,JD,74,M1,10,P,684,12,-122.773333,36.451666,66.7,60,0101000020E6100000B9FAB1497EB15EC08A5B0531D0394240,NA,NA,NA,NA,NA
9104,JD,74,M1,10,P,68,1,-122.773333,36.451666,66.7,60,0101000020E6100000B9FAB1497EB15EC08A5B0531D0394240,NA,NA,NA,NA,NA
9104,JD,74,M1,10,P,69,1,-122.773333,36.451666,66.7,60,0101000020E6100000B9FAB1497EB15EC08A5B0531D0394240,NA,NA,NA,NA,NA
9104,JD,74,M1,10,P,923,3,-122.773333,36.451666,66.7,60,0101000020E6100000B9FAB1497EB15EC08A5B0531D0394240,NA,NA,NA,NA,NA
9104,JD,74,M1,10,P,925,4,-122.773333,36.451666,66.7,60,0101000020E6100000B9FAB1497EB15EC08A5B0531D0394240,NA,NA,NA,NA,NA
9104,JD,74,M1,10,P,943,1,-122.773333,36.451666,66.7,60,0101000020E6100000B9FAB1497EB15EC08A5B0531D0394240,NA,NA,NA,NA,NA
9104,JD,74,M1,10,P,62,1,-122.773333,36.451666,66.7,60,0101000020E6100000B9FAB1497EB15EC08A5B0531D0394240,NA,NA,NA,NA,NA
9104,JD,74,M1,10,P,292,1,-122.773333,36.451666,66.7,60,0101000020E6100000B9FAB1497EB15EC08A5B0531D0394240,NA,NA,NA,NA,NA
9104,JD,76,M1,3,P,41,1,-122.413333,36.621666,66.7,55,0101000020E6100000E256410C749A5EC07F8461C0924F4240,NA,NA,NA,NA,NA
9104,JD,76,M1,3,P,292,2,-122.413333,36.621666,66.7,55,0101000020E6100000E256410C749A5EC07F8461C0924F4240,NA,NA,NA,NA,NA
9104,JD,76,M1,4,P,292,3,-122.413333,36.621666,66.7,55,0101000020E6100000E256410C749A5EC07F8461C0924F4240,NA,NA,NA,NA,NA
9104,JD,76,M1,5,P,69,1,-122.413333,36.621666,66.7,55,0101000020E6100000E256410C749A5EC07F8461C0924F4240,NA,NA,NA,NA,NA
9104,JD,76,M1,5,P,72,2,-122.413333,36.621666,66.7,55,0101000020E6100000E256410C749A5EC07F8461C0924F4240,NA,NA,NA,NA,NA
9104,JD,76,M1,5,P,292,1,-122.413333,36.621666,66.7,55,0101000020E6100000E256410C749A5EC07F8461C0924F4240,NA,NA,NA,NA,NA
9104,JD,76,M1,6,P,72,1,-122.413333,36.621666,66.7,55,0101000020E6100000E256410C749A5EC07F8461C0924F4240,NA,NA,NA,NA,NA
9104,JD,76,M1,7,P,66,1,-122.413333,36.621666,66.7,55,0101000020E6100000E256410C749A5EC07F8461C0924F4240,NA,NA,NA,NA,NA
9104,JD,76,M1,7,P,68,1,-122.413333,36.621666,66.7,55,0101000020E6100000E256410C749A5EC07F8461C0924F4240,NA,NA,NA,NA,NA
0106,JD,59,M2,6,P,31,366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,59,M2,6,P,574,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,59,M2,6,P,683,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,59,M2,6,P,923,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,59,M2,6,P,925,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,59,M2,6,P,626,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,59,M2,6,P,431,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,59,M2,6,P,854,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,59,M2,6,P,853,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,59,M2,6,P,299,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,59,M2,6,P,288,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,59,M2,6,P,301,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,59,M2,5,P,31,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,59,M2,5,P,292,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,59,M2,5,P,299,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,59,M2,5,P,925,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,59,M2,4,P,31,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,59,M2,4,P,901,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,59,M2,4,P,72,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,59,M2,4,P,292,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,59,M2,4,P,299,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,59,M2,4,P,925,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,59,M2,4,P,923,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,59,M2,4,P,941,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,59,M2,4,P,943,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,59,M2,3,P,72,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,59,M2,3,P,288,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,59,M2,2,P,31,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,59,M2,2,P,72,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,59,M2,2,P,156,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,59,M2,2,P,336,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,59,M2,2,P,288,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9104,JD,73,M1,9,P,299,12,-122.953333,36.37,66.7,62.5,0101000020E6100000A54C6A6803BD5EC08FC2F5285C2F4240,NA,NA,NA,NA,NA
9104,JD,73,M1,10,P,683,9,-122.953333,36.37,66.7,62.5,0101000020E6100000A54C6A6803BD5EC08FC2F5285C2F4240,NA,NA,NA,NA,NA
9104,JD,73,M1,10,P,684,81,-122.953333,36.37,66.7,62.5,0101000020E6100000A54C6A6803BD5EC08FC2F5285C2F4240,NA,NA,NA,NA,NA
9104,JD,73,M1,10,P,68,3,-122.953333,36.37,66.7,62.5,0101000020E6100000A54C6A6803BD5EC08FC2F5285C2F4240,NA,NA,NA,NA,NA
9104,JD,73,M1,10,P,923,2,-122.953333,36.37,66.7,62.5,0101000020E6100000A54C6A6803BD5EC08FC2F5285C2F4240,NA,NA,NA,NA,NA
9104,JD,73,M1,10,P,925,5,-122.953333,36.37,66.7,62.5,0101000020E6100000A54C6A6803BD5EC08FC2F5285C2F4240,NA,NA,NA,NA,NA
9104,JD,73,M1,10,P,689,1,-122.953333,36.37,66.7,62.5,0101000020E6100000A54C6A6803BD5EC08FC2F5285C2F4240,NA,NA,NA,NA,NA
9104,JD,73,M1,10,P,299,1,-122.953333,36.37,66.7,62.5,0101000020E6100000A54C6A6803BD5EC08FC2F5285C2F4240,NA,NA,NA,NA,NA
9104,JD,73,M1,10,P,292,11,-122.953333,36.37,66.7,62.5,0101000020E6100000A54C6A6803BD5EC08FC2F5285C2F4240,NA,NA,NA,NA,NA
9104,JD,74,M1,3,P,68,2,-122.773333,36.451666,66.7,60,0101000020E6100000B9FAB1497EB15EC08A5B0531D0394240,NA,NA,NA,NA,NA
9104,JD,74,M1,3,P,72,1,-122.773333,36.451666,66.7,60,0101000020E6100000B9FAB1497EB15EC08A5B0531D0394240,NA,NA,NA,NA,NA
9104,JD,74,M1,3,P,292,1,-122.773333,36.451666,66.7,60,0101000020E6100000B9FAB1497EB15EC08A5B0531D0394240,NA,NA,NA,NA,NA
9104,JD,74,M1,6,P,69,1,-122.773333,36.451666,66.7,60,0101000020E6100000B9FAB1497EB15EC08A5B0531D0394240,NA,NA,NA,NA,NA
9104,JD,74,M1,7,P,66,1,-122.773333,36.451666,66.7,60,0101000020E6100000B9FAB1497EB15EC08A5B0531D0394240,NA,NA,NA,NA,NA
9104,JD,74,M1,7,P,69,11,-122.773333,36.451666,66.7,60,0101000020E6100000B9FAB1497EB15EC08A5B0531D0394240,NA,NA,NA,NA,NA
9104,JD,74,M1,7,P,156,1,-122.773333,36.451666,66.7,60,0101000020E6100000B9FAB1497EB15EC08A5B0531D0394240,NA,NA,NA,NA,NA
9104,JD,74,M1,7,P,72,4,-122.773333,36.451666,66.7,60,0101000020E6100000B9FAB1497EB15EC08A5B0531D0394240,NA,NA,NA,NA,NA
9104,JD,74,M1,8,P,901,1,-122.773333,36.451666,66.7,60,0101000020E6100000B9FAB1497EB15EC08A5B0531D0394240,NA,NA,NA,NA,NA
9104,JD,74,M1,8,P,684,1,-122.773333,36.451666,66.7,60,0101000020E6100000B9FAB1497EB15EC08A5B0531D0394240,NA,NA,NA,NA,NA
9104,JD,74,M1,8,P,68,4,-122.773333,36.451666,66.7,60,0101000020E6100000B9FAB1497EB15EC08A5B0531D0394240,NA,NA,NA,NA,NA
9104,JD,74,M1,8,P,69,7,-122.773333,36.451666,66.7,60,0101000020E6100000B9FAB1497EB15EC08A5B0531D0394240,NA,NA,NA,NA,NA
9104,JD,74,M1,8,P,923,2,-122.773333,36.451666,66.7,60,0101000020E6100000B9FAB1497EB15EC08A5B0531D0394240,NA,NA,NA,NA,NA
9104,JD,74,M1,8,P,72,8,-122.773333,36.451666,66.7,60,0101000020E6100000B9FAB1497EB15EC08A5B0531D0394240,NA,NA,NA,NA,NA
9104,JD,74,M1,8,P,943,11,-122.773333,36.451666,66.7,60,0101000020E6100000B9FAB1497EB15EC08A5B0531D0394240,NA,NA,NA,NA,NA
9104,JD,74,M1,8,P,288,1,-122.773333,36.451666,66.7,60,0101000020E6100000B9FAB1497EB15EC08A5B0531D0394240,NA,NA,NA,NA,NA
9104,JD,74,M1,8,P,292,5,-122.773333,36.451666,66.7,60,0101000020E6100000B9FAB1497EB15EC08A5B0531D0394240,NA,NA,NA,NA,NA
9104,JD,74,M1,8,P,299,6,-122.773333,36.451666,66.7,60,0101000020E6100000B9FAB1497EB15EC08A5B0531D0394240,NA,NA,NA,NA,NA
9104,JD,74,M1,9,P,901,1,-122.773333,36.451666,66.7,60,0101000020E6100000B9FAB1497EB15EC08A5B0531D0394240,NA,NA,NA,NA,NA
9104,JD,74,M1,9,P,683,9,-122.773333,36.451666,66.7,60,0101000020E6100000B9FAB1497EB15EC08A5B0531D0394240,NA,NA,NA,NA,NA
9104,JD,74,M1,9,P,684,10,-122.773333,36.451666,66.7,60,0101000020E6100000B9FAB1497EB15EC08A5B0531D0394240,NA,NA,NA,NA,NA
9104,JD,74,M1,9,P,686,1,-122.773333,36.451666,66.7,60,0101000020E6100000B9FAB1497EB15EC08A5B0531D0394240,NA,NA,NA,NA,NA
9104,JD,74,M1,9,P,693,2,-122.773333,36.451666,66.7,60,0101000020E6100000B9FAB1497EB15EC08A5B0531D0394240,NA,NA,NA,NA,NA
9104,JD,74,M1,9,P,68,3,-122.773333,36.451666,66.7,60,0101000020E6100000B9FAB1497EB15EC08A5B0531D0394240,NA,NA,NA,NA,NA
9104,JD,74,M1,9,P,69,1,-122.773333,36.451666,66.7,60,0101000020E6100000B9FAB1497EB15EC08A5B0531D0394240,NA,NA,NA,NA,NA
9104,JD,74,M1,9,P,923,10,-122.773333,36.451666,66.7,60,0101000020E6100000B9FAB1497EB15EC08A5B0531D0394240,NA,NA,NA,NA,NA
9104,JD,74,M1,9,P,925,3,-122.773333,36.451666,66.7,60,0101000020E6100000B9FAB1497EB15EC08A5B0531D0394240,NA,NA,NA,NA,NA
0106,JD,47,M2,6,P,31,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,47,M2,6,P,301,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,47,M2,6,P,925,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,47,M2,5,P,31,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,47,M2,5,P,301,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,47,M2,5,P,923,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,47,M2,5,P,925,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,47,M2,4,P,683,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,47,M2,4,P,923,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,47,M2,4,P,288,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,47,M2,4,P,292,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,47,M2,3,P,683,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,47,M2,3,P,156,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,47,M2,3,P,196,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,47,M2,3,P,288,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,47,M2,2,P,683,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,47,M2,2,P,156,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,47,M2,2,P,943,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,47,M2,2,P,288,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,48,M2,6,P,31,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,48,M2,6,P,301,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0106,JD,48,M2,6,P,626,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
